frame.time_relative,ip.src,ip.dst,_ws.col.protocol,tcp.seq,tcp.ack,tcp.nxtseq,_ws.col.info,mqtt.msg_text,tcp.payload
"31.571650000","192.168.146.187","192.168.146.97","MQTT","20854","5","20930","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:399"", ""sig no"": 277, ""value"": 0.4869307}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a333939222c2022736967206e6f223a203237372c202276616c7565223a20302e343836393330377d7d"
"31.610861000","192.168.146.112","192.168.146.97","TCP","49","20844","49","61932 → 8883 [ACK] Seq=49 Ack=20844 Win=65536 Len=0",,
"31.610940000","192.168.146.97","192.168.146.112","MQTT","20844","49","20920","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:399"", ""sig no"": 277, ""value"": 0.4869307}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a333939222c2022736967206e6f223a203237372c202276616c7565223a20302e343836393330377d7d"
"31.626856000","192.168.146.97","192.168.146.187","TCP","5","20930","5","8883 → 51901 [ACK] Seq=5 Ack=20930 Win=64042 Len=0",,
"31.631576000","192.168.146.187","192.168.146.97","MQTT","20930","5","21006","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:453"", ""sig no"": 278, ""value"": 0.4930343}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a343533222c2022736967206e6f223a203237382c202276616c7565223a20302e343933303334337d7d"
"31.667758000","192.168.146.112","192.168.146.97","TCP","49","20920","49","61932 → 8883 [ACK] Seq=49 Ack=20920 Win=65280 Len=0",,
"31.667833000","192.168.146.97","192.168.146.112","MQTT","20920","49","20996","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:453"", ""sig no"": 278, ""value"": 0.4930343}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a343533222c2022736967206e6f223a203237382c202276616c7565223a20302e343933303334337d7d"
"31.673405000","192.168.146.97","192.168.146.187","TCP","5","21006","5","8883 → 51901 [ACK] Seq=5 Ack=21006 Win=64800 Len=0",,
"31.677760000","192.168.146.187","192.168.146.97","MQTT","21006","5","21082","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:507"", ""sig no"": 279, ""value"": 0.4940108}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a353037222c2022736967206e6f223a203237392c202276616c7565223a20302e343934303130387d7d"
"31.720274000","192.168.146.97","192.168.146.187","TCP","5","21082","5","8883 → 51901 [ACK] Seq=5 Ack=21082 Win=64724 Len=0",,
"31.733324000","192.168.146.187","192.168.146.97","MQTT","21082","5","21158","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:563"", ""sig no"": 280, ""value"": 0.4864424}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a353633222c2022736967206e6f223a203238302c202276616c7565223a20302e343836343432347d7d"
"31.736244000","192.168.146.112","192.168.146.97","TCP","49","20996","49","61932 → 8883 [ACK] Seq=49 Ack=20996 Win=65280 Len=0",,
"31.736333000","192.168.146.97","192.168.146.112","MQTT","20996","49","21148","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:21:507"", ""sig no"": 279, ""value"": 0.4940108}},{""data"": {""time"": ""13:00:21:563"", ""sig no"": 280, ""value"": 0.4864424}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a353037222c2022736967206e6f223a203237392c202276616c7565223a20302e343934303130387d7d304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a353633222c2022736967206e6f223a203238302c202276616c7565223a20302e343836343432347d7d"
"31.784243000","192.168.146.97","192.168.146.187","TCP","5","21158","5","8883 → 51901 [ACK] Seq=5 Ack=21158 Win=64648 Len=0",,
"31.790025000","192.168.146.187","192.168.146.97","MQTT","21158","5","21234","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:617"", ""sig no"": 281, ""value"": 0.4954757}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a363137222c2022736967206e6f223a203238312c202276616c7565223a20302e343935343735377d7d"
"31.799969000","192.168.146.112","192.168.146.97","TCP","49","21148","49","61932 → 8883 [ACK] Seq=49 Ack=21148 Win=65024 Len=0",,
"31.800054000","192.168.146.97","192.168.146.112","MQTT","21148","49","21224","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:617"", ""sig no"": 281, ""value"": 0.4954757}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a363137222c2022736967206e6f223a203238312c202276616c7565223a20302e343935343735377d7d"
"31.830849000","192.168.146.97","192.168.146.187","TCP","5","21234","5","8883 → 51901 [ACK] Seq=5 Ack=21234 Win=64572 Len=0",,
"31.835781000","192.168.146.187","192.168.146.97","MQTT","21234","5","21310","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:671"", ""sig no"": 282, ""value"": 0.5067216}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a363731222c2022736967206e6f223a203238322c202276616c7565223a20302e353036373231367d7d"
"31.869137000","192.168.146.112","192.168.146.97","TCP","49","21224","49","61932 → 8883 [ACK] Seq=49 Ack=21224 Win=65024 Len=0",,
"31.869215000","192.168.146.97","192.168.146.112","MQTT","21224","49","21300","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:671"", ""sig no"": 282, ""value"": 0.5067216}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a363731222c2022736967206e6f223a203238322c202276616c7565223a20302e353036373231367d7d"
"31.877285000","192.168.146.97","192.168.146.187","TCP","5","21310","5","8883 → 51901 [ACK] Seq=5 Ack=21310 Win=64496 Len=0",,
"31.891434000","192.168.146.187","192.168.146.97","MQTT","21310","5","21386","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:725"", ""sig no"": 283, ""value"": 0.4766766}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a373235222c2022736967206e6f223a203238332c202276616c7565223a20302e343736363736367d7d"
"31.940466000","192.168.146.97","192.168.146.187","TCP","5","21386","5","8883 → 51901 [ACK] Seq=5 Ack=21386 Win=64420 Len=0",,
"31.949875000","192.168.146.187","192.168.146.97","MQTT","21386","5","21462","Publish Message [ecg]","{""data"": {""time"": ""13:00:21:780"", ""sig no"": 284, ""value"": 0.5125811}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a373830222c2022736967206e6f223a203238342c202276616c7565223a20302e353132353831317d7d"
"31.967947000","192.168.146.112","192.168.146.97","TCP","49","21300","49","61932 → 8883 [ACK] Seq=49 Ack=21300 Win=65024 Len=0",,
"31.968023000","192.168.146.97","192.168.146.112","MQTT","21300","49","21452","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:21:725"", ""sig no"": 283, ""value"": 0.4766766}},{""data"": {""time"": ""13:00:21:780"", ""sig no"": 284, ""value"": 0.5125811}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a373235222c2022736967206e6f223a203238332c202276616c7565223a20302e343736363736367d7d304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32313a373830222c2022736967206e6f223a203238342c202276616c7565223a20302e353132353831317d7d"
"32.004657000","192.168.146.97","192.168.146.187","TCP","5","21462","5","8883 → 51901 [ACK] Seq=5 Ack=21462 Win=64344 Len=0",,
"32.012554000","192.168.146.187","192.168.146.97","MQTT","21462","5","21538","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:836"", ""sig no"": 285, ""value"": 0.4654459}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a383336222c2022736967206e6f223a203238352c202276616c7565223a20302e343635343435397d7d"
"32.030432000","192.168.146.112","192.168.146.97","TCP","49","21452","49","61932 → 8883 [ACK] Seq=49 Ack=21452 Win=64768 Len=0",,
"32.030509000","192.168.146.97","192.168.146.112","MQTT","21452","49","21528","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:836"", ""sig no"": 285, ""value"": 0.4654459}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a383336222c2022736967206e6f223a203238352c202276616c7565223a20302e343635343435397d7d"
"32.067398000","192.168.146.97","192.168.146.187","TCP","5","21538","5","8883 → 51901 [ACK] Seq=5 Ack=21538 Win=64268 Len=0",,
"32.072327000","192.168.146.187","192.168.146.97","MQTT","21538","5","21614","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:891"", ""sig no"": 286, ""value"": 0.5001297}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a383931222c2022736967206e6f223a203238362c202276616c7565223a20302e353030313239377d7d"
"32.087810000","192.168.146.112","192.168.146.97","TCP","49","21528","49","61932 → 8883 [ACK] Seq=49 Ack=21528 Win=64768 Len=0",,
"32.087885000","192.168.146.97","192.168.146.112","MQTT","21528","49","21604","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:891"", ""sig no"": 286, ""value"": 0.5001297}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a383931222c2022736967206e6f223a203238362c202276616c7565223a20302e353030313239377d7d"
"32.113703000","192.168.146.97","192.168.146.187","TCP","5","21614","5","8883 → 51901 [ACK] Seq=5 Ack=21614 Win=64192 Len=0",,
"32.117727000","192.168.146.187","192.168.146.97","MQTT","21614","5","21690","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:945"", ""sig no"": 287, ""value"": 0.5184405}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a393435222c2022736967206e6f223a203238372c202276616c7565223a20302e353138343430357d7d"
"32.143770000","192.168.146.112","192.168.146.97","TCP","49","21604","49","61932 → 8883 [ACK] Seq=49 Ack=21604 Win=64768 Len=0",,
"32.143849000","192.168.146.97","192.168.146.112","MQTT","21604","49","21680","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:945"", ""sig no"": 287, ""value"": 0.5184405}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a393435222c2022736967206e6f223a203238372c202276616c7565223a20302e353138343430357d7d"
"32.159557000","192.168.146.97","192.168.146.187","TCP","5","21690","5","8883 → 51901 [ACK] Seq=5 Ack=21690 Win=64116 Len=0",,
"32.165091000","192.168.146.187","192.168.146.97","MQTT","21690","5","21766","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:001"", ""sig no"": 288, ""value"": 0.5387045}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a303031222c2022736967206e6f223a203238382c202276616c7565223a20302e353338373034357d7d"
"32.199470000","192.168.146.112","192.168.146.97","TCP","49","21680","49","61932 → 8883 [ACK] Seq=49 Ack=21680 Win=64512 Len=0",,
"32.199559000","192.168.146.97","192.168.146.112","MQTT","21680","49","21756","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:001"", ""sig no"": 288, ""value"": 0.5387045}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a303031222c2022736967206e6f223a203238382c202276616c7565223a20302e353338373034357d7d"
"32.206673000","192.168.146.97","192.168.146.187","TCP","5","21766","5","8883 → 51901 [ACK] Seq=5 Ack=21766 Win=64040 Len=0",,
"32.223091000","192.168.146.187","192.168.146.97","MQTT","21766","5","21842","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:055"", ""sig no"": 289, ""value"": 0.5697261}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a303535222c2022736967206e6f223a203238392c202276616c7565223a20302e353639373236317d7d"
"32.259826000","192.168.146.112","192.168.146.97","TCP","49","21756","49","61932 → 8883 [ACK] Seq=49 Ack=21756 Win=64512 Len=0",,
"32.259902000","192.168.146.97","192.168.146.112","MQTT","21756","49","21832","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:055"", ""sig no"": 289, ""value"": 0.5697261}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a303535222c2022736967206e6f223a203238392c202276616c7565223a20302e353639373236317d7d"
"32.270802000","192.168.146.97","192.168.146.187","TCP","5","21842","5","8883 → 51901 [ACK] Seq=5 Ack=21842 Win=64800 Len=0",,
"32.276276000","192.168.146.187","192.168.146.97","MQTT","21842","5","21918","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:109"", ""sig no"": 290, ""value"": 0.5086747}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a313039222c2022736967206e6f223a203239302c202276616c7565223a20302e353038363734377d7d"
"32.317462000","192.168.146.112","192.168.146.97","TCP","49","21832","49","61932 → 8883 [ACK] Seq=49 Ack=21832 Win=64512 Len=0",,
"32.317534000","192.168.146.97","192.168.146.112","MQTT","21832","49","21908","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:109"", ""sig no"": 290, ""value"": 0.5086747}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a313039222c2022736967206e6f223a203239302c202276616c7565223a20302e353038363734377d7d"
"32.318594000","192.168.146.97","192.168.146.187","TCP","5","21918","5","8883 → 51901 [ACK] Seq=5 Ack=21918 Win=64724 Len=0",,
"32.323998000","192.168.146.187","192.168.146.97","MQTT","21918","5","21994","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:164"", ""sig no"": 291, ""value"": 0.4910811}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a313634222c2022736967206e6f223a203239312c202276616c7565223a20302e343931303831317d7d"
"32.365849000","192.168.146.97","192.168.146.187","TCP","5","21994","5","8883 → 51901 [ACK] Seq=5 Ack=21994 Win=64648 Len=0",,
"32.370849000","192.168.146.187","192.168.146.97","MQTT","21994","5","22070","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:219"", ""sig no"": 292, ""value"": 0.5050126}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a323139222c2022736967206e6f223a203239322c202276616c7565223a20302e353035303132367d7d"
"32.380362000","192.168.146.112","192.168.146.97","TCP","49","21908","49","61932 → 8883 [ACK] Seq=49 Ack=21908 Win=64256 Len=0",,
"32.380441000","192.168.146.97","192.168.146.112","MQTT","21908","49","22060","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:22:164"", ""sig no"": 291, ""value"": 0.4910811}},{""data"": {""time"": ""13:00:22:219"", ""sig no"": 292, ""value"": 0.5050126}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a313634222c2022736967206e6f223a203239312c202276616c7565223a20302e343931303831317d7d304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a323139222c2022736967206e6f223a203239322c202276616c7565223a20302e353035303132367d7d"
"32.411649000","192.168.146.97","192.168.146.187","TCP","5","22070","5","8883 → 51901 [ACK] Seq=5 Ack=22070 Win=64572 Len=0",,
"32.420675000","192.168.146.187","192.168.146.97","MQTT","22070","5","22146","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:275"", ""sig no"": 293, ""value"": 0.5081864}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a323735222c2022736967206e6f223a203239332c202276616c7565223a20302e353038313836347d7d"
"32.459187000","192.168.146.112","192.168.146.97","TCP","49","22060","49","61932 → 8883 [ACK] Seq=49 Ack=22060 Win=64256 Len=0",,
"32.459267000","192.168.146.97","192.168.146.112","MQTT","22060","49","22136","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:275"", ""sig no"": 293, ""value"": 0.5081864}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a323735222c2022736967206e6f223a203239332c202276616c7565223a20302e353038313836347d7d"
"32.473719000","192.168.146.97","192.168.146.187","TCP","5","22146","5","8883 → 51901 [ACK] Seq=5 Ack=22146 Win=64496 Len=0",,
"32.478558000","192.168.146.187","192.168.146.97","MQTT","22146","5","22222","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:329"", ""sig no"": 294, ""value"": 0.4986495}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a333239222c2022736967206e6f223a203239342c202276616c7565223a20302e343938363439357d7d"
"32.516777000","192.168.146.112","192.168.146.97","TCP","49","22136","49","61932 → 8883 [ACK] Seq=49 Ack=22136 Win=64256 Len=0",,
"32.516973000","192.168.146.97","192.168.146.112","MQTT","22136","49","22212","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:329"", ""sig no"": 294, ""value"": 0.4986495}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a333239222c2022736967206e6f223a203239342c202276616c7565223a20302e343938363439357d7d"
"32.521391000","192.168.146.97","192.168.146.187","TCP","5","22222","5","8883 → 51901 [ACK] Seq=5 Ack=22222 Win=64420 Len=0",,
"32.530396000","192.168.146.187","192.168.146.97","TCP","22222","5","22224","",,"304a"
"32.582735000","192.168.146.112","192.168.146.97","TCP","49","22212","49","61932 → 8883 [ACK] Seq=49 Ack=22212 Win=65536 Len=0",,
"32.583445000","192.168.146.97","192.168.146.187","TCP","5","22224","5","8883 → 51901 [ACK] Seq=5 Ack=22224 Win=64418 Len=0",,
"32.623511000","192.168.146.187","192.168.146.97","MQTT","22224","5","22374","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:00:22:384"", ""sig no"": 295, ""value"": 0.4913253}},{""data"": {""time"": ""13:00:22:439"", ""sig no"": 296, ""value"": 0.5106279}}","00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a333834222c2022736967206e6f223a203239352c202276616c7565223a20302e343931333235337d7d304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a343339222c2022736967206e6f223a203239362c202276616c7565223a20302e353130363237397d7d"
"32.624149000","192.168.146.97","192.168.146.112","MQTT","22212","49","22288","Publish Message [ecg]","{""data"": {""time"": ""13:00:22:384"", ""sig no"": 295, ""value"": 0.4913253}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30303a32323a333834222c2022736967206e6f223a203239352c202276616c7565223a20302e343931333235337d7d"
"32.677213000","192.168.146.97","192.168.146.187","TCP","5","22374","5","8883 → 51901 [ACK] Seq=5 Ack=22374 Win=64268 Len=0",,
